image_path,label
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Brinjal\Unhealthy_brinjal\Pottasium\download (12).jpg,Pottasium
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Brinjal\Unhealthy_brinjal\Pottasium\early_stage_spider_mite.jpg,Pottasium
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Brinjal\Unhealthy_brinjal\Pottasium\How To Grow Eggplant And Tricks To Get More Fruit.jpg,Pottasium
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Brinjal\Unhealthy_brinjal\Pottasium\no(23).jpg,Pottasium
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Brinjal\Unhealthy_brinjal\Pottasium\no(3).jpg,Pottasium
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Brinjal\Unhealthy_brinjal\Pottasium\no(4).jpg,Pottasium
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Brinjal\Unhealthy_brinjal\Pottasium\no(5).jpg,Pottasium
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Brinjal\Unhealthy_brinjal\Pottasium\no.jpg,Pottasium
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Brinjal\Unhealthy_brinjal\Pottasium\pottasium1.jpg,Pottasium
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Brinjal\Unhealthy_brinjal\Pottasium\pottasium2.jpg,Pottasium
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Brinjal\Unhealthy_brinjal\Pottasium\pottasium3.jpg,Pottasium
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Brinjal\Unhealthy_brinjal\Pottasium\pottasium_spider mite (1).jpg,Pottasium
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Brinjal\Unhealthy_brinjal\Pottasium\pottasium_spider mite (10).jpg,Pottasium
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Brinjal\Unhealthy_brinjal\Pottasium\pottasium_spider mite (2).jpg,Pottasium
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Brinjal\Unhealthy_brinjal\Pottasium\pottasium_spider mite (3).jpg,Pottasium
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Brinjal\Unhealthy_brinjal\Pottasium\pottasium_spider mite (4).jpg,Pottasium
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Brinjal\Unhealthy_brinjal\Pottasium\pottasium_spider mite (5).jpg,Pottasium
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Brinjal\Unhealthy_brinjal\Pottasium\pottasium_spider mite (6).jpg,Pottasium
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Brinjal\Unhealthy_brinjal\Pottasium\pottasium_spider mite (7).jpg,Pottasium
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Brinjal\Unhealthy_brinjal\Pottasium\pottasium_spider mite (8).jpg,Pottasium
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Brinjal\Unhealthy_brinjal\Pottasium\pottasium_spider mite (9).jpg,Pottasium
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Brinjal\Unhealthy_brinjal\Pottasium\spider_mite (2).jpg,Pottasium
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Brinjal\Unhealthy_brinjal\Pottasium\spider_mite.jpg,Pottasium
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Brinjal\Unhealthy_brinjal\Pottasium\spider_mite1.jpg,Pottasium
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Brinjal\Unhealthy_brinjal\Pottasium\spider_mite11.jpg,Pottasium
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Brinjal\Unhealthy_brinjal\Pottasium\spider_mite13.jpg,Pottasium
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Brinjal\Unhealthy_brinjal\Pottasium\spider_mite14.jpg,Pottasium
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Brinjal\Unhealthy_brinjal\Pottasium\spider_mite15.jpg,Pottasium
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Brinjal\Unhealthy_brinjal\Pottasium\spider_mite2.jpg,Pottasium
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Brinjal\Unhealthy_brinjal\Pottasium\spider_mite3.jpg,Pottasium
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Brinjal\Unhealthy_brinjal\Pottasium\spider_mite31.jpg,Pottasium
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Brinjal\Unhealthy_brinjal\Pottasium\spider_mite41.jpg,Pottasium
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Brinjal\Unhealthy_brinjal\Pottasium\test16.jpg,Pottasium
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Healthy_castor\caster_he11.jpg,Healthy_castor
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Healthy_castor\castor_he1.png,Healthy_castor
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Healthy_castor\castor_hea.jpeg,Healthy_castor
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Healthy_castor\castor_hea.jpg,Healthy_castor
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Healthy_castor\castor_hea2.png,Healthy_castor
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Healthy_castor\castor_hea3.png,Healthy_castor
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Healthy_castor\castor_hea4.png,Healthy_castor
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Healthy_castor\castor_hea5.png,Healthy_castor
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Healthy_castor\castor_heal.png,Healthy_castor
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Healthy_castor\download (4).jpg,Healthy_castor
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Healthy_castor\download (5).jpg,Healthy_castor
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Healthy_castor\download (6).jpg,Healthy_castor
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Healthy_castor\download (7).jpg,Healthy_castor
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Healthy_castor\download (8).jpg,Healthy_castor
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Healthy_castor\download (9).jpg,Healthy_castor
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Healthy_castor\IMG-20260325-WA0039.jpg,Healthy_castor
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Healthy_castor\IMG-20260325-WA0042.jpg,Healthy_castor
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Healthy_castor\IMG_4940.jpg,Healthy_castor
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Healthy_castor\IMG_4942.jpg,Healthy_castor
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Healthy_castor\IMG_4943.jpg,Healthy_castor
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Healthy_castor\IMG_4944.jpg,Healthy_castor
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Healthy_castor\IMG_8844.jpg,Healthy_castor
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Healthy_castor\IMG_8845.jpg,Healthy_castor
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Healthy_castor\IMG_8846.jpg,Healthy_castor
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Healthy_castor\IMG_8847.jpg,Healthy_castor
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Healthy_castor\IMG_8858.jpg,Healthy_castor
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Healthy_castor\Mamona uma planta vistosa mas perigosa.jpg,Healthy_castor
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Healthy_castor\My garden.jpg,Healthy_castor
"D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Healthy_castor\Organic Castor Leaves, Ricinus Plant, Large Leaf (8-15 inch).jpg",Healthy_castor
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Healthy_castor\papa_caster.jpeg,Healthy_castor
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Healthy_castor\PHOTO By CARO.jpg,Healthy_castor
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Healthy_castor\Ricinus Communis (1).jpg,Healthy_castor
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Healthy_castor\Ricinus Communis.jpg,Healthy_castor
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Healthy_castor\TOP 5 castor oil benefits.jpg,Healthy_castor
"D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Healthy_castor\_If I wasn_t singing, I_d probably be, probably an accountant__  ~Janet Jackson.jpg",Healthy_castor
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\general_disease_detail.jpg,Unhealthy_castor
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Alternia Leaf Blight\alternaria leaf (1).jpg,Alternia Leaf Blight
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Alternia Leaf Blight\alternaria leaf (2).jpg,Alternia Leaf Blight
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Alternia Leaf Blight\alternaria leaf (3).jpg,Alternia Leaf Blight
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Alternia Leaf Blight\alternaria leaf (4).jpg,Alternia Leaf Blight
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Alternia Leaf Blight\alternaria leaf (5).jpg,Alternia Leaf Blight
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Alternia Leaf Blight\alternaria leaf (6).jpg,Alternia Leaf Blight
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Alternia Leaf Blight\alternaria leaf (7).jpg,Alternia Leaf Blight
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Alternia Leaf Blight\alternaria leaf (8).jpg,Alternia Leaf Blight
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Alternia Leaf Blight\alternaria leaf spot1.jpg,Alternia Leaf Blight
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Alternia Leaf Blight\alternaria leaf spot2.jpg,Alternia Leaf Blight
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Alternia Leaf Blight\alternaria leaf spot22.jpg,Alternia Leaf Blight
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Alternia Leaf Blight\alternaria leaf spot23.jpg,Alternia Leaf Blight
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Alternia Leaf Blight\alternaria leaf spot24.jpg,Alternia Leaf Blight
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Alternia Leaf Blight\alternaria leaf spot25.jpg,Alternia Leaf Blight
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Alternia Leaf Blight\alternaria leaf spot3.jpg,Alternia Leaf Blight
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Alternia Leaf Blight\alternaria leaf spot4.jpg,Alternia Leaf Blight
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Alternia Leaf Blight\alternaria leaf spot5.jpg,Alternia Leaf Blight
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Alternia Leaf Blight\alternaria leaf spot6.jpg,Alternia Leaf Blight
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Alternia Leaf Blight\Alternaria.jpg,Alternia Leaf Blight
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Alternia Leaf Blight\alternaria11.jpg,Alternia Leaf Blight
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Alternia Leaf Blight\Alternaria_(1).jpg,Alternia Leaf Blight
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Alternia Leaf Blight\Alternaria_(2).jpg,Alternia Leaf Blight
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Alternia Leaf Blight\Alternaria_(3).jpg,Alternia Leaf Blight
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Alternia Leaf Blight\Alternaria_(4).jpg,Alternia Leaf Blight
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Alternia Leaf Blight\Alternaria_.jpg,Alternia Leaf Blight
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Alternia Leaf Blight\castor_unh.jpeg,Alternia Leaf Blight
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Alternia Leaf Blight\cast_un.jpeg,Alternia Leaf Blight
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Alternia Leaf Blight\IMG-20260324-WA0050.jpg,Alternia Leaf Blight
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Alternia Leaf Blight\IMG-20260325-WA0043.jpg,Alternia Leaf Blight
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Alternia Leaf Blight\IMG_4968.jpg,Alternia Leaf Blight
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Alternia Leaf Blight\WhatsApp Image 2026-03-31 at 11.05.09 AM (1).jpeg,Alternia Leaf Blight
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Bacterial Leaf Blight\Bacterial 111.jpg,Bacterial Leaf Blight
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Bacterial Leaf Blight\Bacterial blight1.jpg,Bacterial Leaf Blight
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Bacterial Leaf Blight\Bacterial blight114.jpg,Bacterial Leaf Blight
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Bacterial Leaf Blight\Bacterial blight12.jpg,Bacterial Leaf Blight
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Bacterial Leaf Blight\Bacterial blight122.jpg,Bacterial Leaf Blight
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Bacterial Leaf Blight\Bacterial blight15.jpg,Bacterial Leaf Blight
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Bacterial Leaf Blight\Bacterial blight_.jpg,Bacterial Leaf Blight
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Bacterial Leaf Blight\bcatrial leaf blight12.png,Bacterial Leaf Blight
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Bacterial Leaf Blight\bcatrial leaf blight13.png,Bacterial Leaf Blight
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Bacterial Leaf Blight\bcatrial leaf blight131.png,Bacterial Leaf Blight
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Bacterial Leaf Blight\bcatrial leaf blight132.png,Bacterial Leaf Blight
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Bacterial Leaf Blight\bcatrial leaf blight133.png,Bacterial Leaf Blight
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Bacterial Leaf Blight\bcatrial leaf blight134.png,Bacterial Leaf Blight
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Bacterial Leaf Blight\IMG_4965.jpg,Bacterial Leaf Blight
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Bacterial Leaf Blight\IMG_4967.jpg,Bacterial Leaf Blight
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Bacterial Leaf Blight\IMG_8851.jpg,Bacterial Leaf Blight
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Cercospera Leaf Spot\cercospera Leaf spot.jpg,Cercospera Leaf Spot
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Cercospera Leaf Spot\cercospera Leaf spot1.jpg,Cercospera Leaf Spot
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Cercospera Leaf Spot\cercospera Leaf spot11.jpg,Cercospera Leaf Spot
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Cercospera Leaf Spot\cercospera Leaf spot2.jpg,Cercospera Leaf Spot
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Cercospera Leaf Spot\cercospera Leaf spot3.jpg,Cercospera Leaf Spot
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Cercospera Leaf Spot\cercospera Leaf spot4.jpg,Cercospera Leaf Spot
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Cercospera Leaf Spot\cercospera Leaf spot5.jpg,Cercospera Leaf Spot
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Cercospera Leaf Spot\cercospera Leaf spot6.jpg,Cercospera Leaf Spot
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Cercospera Leaf Spot\cercospera Leaf spot7.jpg,Cercospera Leaf Spot
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Cercospera Leaf Spot\cercospera Leaf spot8.jpg,Cercospera Leaf Spot
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Cercospera Leaf Spot\Cercospora alternaria_.jpg,Cercospera Leaf Spot
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Cercospera Leaf Spot\Cercospora Phytophthora_(1).jpg,Cercospera Leaf Spot
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Cercospera Leaf Spot\Cercospora Phytophthora_.jpg,Cercospera Leaf Spot
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Cercospera Leaf Spot\cercospora.jpg,Cercospera Leaf Spot
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Cercospera Leaf Spot\Cercospora_(1).jpg,Cercospera Leaf Spot
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Cercospera Leaf Spot\Cercospora_(2).jpg,Cercospera Leaf Spot
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Cercospera Leaf Spot\Cercospora_(3).jpg,Cercospera Leaf Spot
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Cercospera Leaf Spot\Cercospora_(4).jpg,Cercospera Leaf Spot
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Cercospera Leaf Spot\Cercospora_(5).jpg,Cercospera Leaf Spot
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Cercospera Leaf Spot\Cercospora_(6).jpg,Cercospera Leaf Spot
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Cercospera Leaf Spot\Cercospora_(7).jpg,Cercospera Leaf Spot
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Cercospera Leaf Spot\Cercospora_.jpg,Cercospera Leaf Spot
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Peast_disease\IMG-20260325-WA0039.jpg,Peast_disease
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Peast_disease\IMG_8861.jpg,Peast_disease
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Peast_disease\pest_disease1.jpg,Peast_disease
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Peast_disease\pest_disease11.jpg,Peast_disease
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Peast_disease\pest_disesase12.png,Peast_disease
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Peast_disease\pest_disesase13.png,Peast_disease
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Peast_disease\pest_disesase14.png,Peast_disease
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Peast_disease\pest_disesase15.png,Peast_disease
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Peast_disease\pest_disesase16.png,Peast_disease
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Peast_disease\pest_disesase17.png,Peast_disease
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Peast_disease\WhatsApp Image 2026-03-31 at 11.04.48 AM.jpeg,Peast_disease
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Peast_disease\WhatsApp Image 2026-03-31 at 11.05.09 AM (2).jpeg,Peast_disease
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Peast_disease\WhatsApp Image 2026-03-31 at 12.44.35 PM.jpeg,Peast_disease
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Pottassium\IMG_4939.jpg,Pottassium
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Pottassium\IMG_4941.jpg,Pottassium
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Pottassium\IMG_4947.jpg,Pottassium
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Pottassium\IMG_4948.jpg,Pottassium
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Pottassium\IMG_4953.jpg,Pottassium
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Pottassium\IMG_4954.jpg,Pottassium
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Pottassium\IMG_4955.jpg,Pottassium
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Pottassium\IMG_4956.jpg,Pottassium
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Pottassium\IMG_4957.jpg,Pottassium
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Pottassium\IMG_4958.jpg,Pottassium
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Pottassium\IMG_4959.jpg,Pottassium
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Pottassium\IMG_4960.jpg,Pottassium
